date,store,category,units_sold,unit_price,promotion,day_of_week,is_weekend,month,revenue
2024-05-22,Store_A,Toys,9,26.72,0,2,0,5,240.49
2024-05-22,Store_A,Beauty,12,20.76,0,2,0,5,249.12
2024-05-22,Store_B,Electronics,10,167.79,0,2,0,5,1677.93
2024-05-22,Store_B,Groceries,48,8.34,1,2,0,5,400.23
2024-05-22,Store_B,Clothing,13,55.06,0,2,0,5,715.79
2024-05-22,Store_B,Home_Goods,13,61.37,0,2,0,5,797.85
2024-05-22,Store_B,Toys,7,22.32,0,2,0,5,156.22
2024-05-22,Store_B,Beauty,12,12.39,0,2,0,5,148.64
2024-05-22,Store_C,Electronics,9,89.75,0,2,0,5,807.76
2024-05-22,Store_C,Groceries,52,8.23,0,2,0,5,427.83
2024-05-22,Store_C,Clothing,28,55.73,0,2,0,5,1560.51
2024-05-22,Store_C,Home_Goods,14,53.36,0,2,0,5,747.03
2024-05-22,Store_C,Toys,17,21.66,1,2,0,5,368.15
2024-05-22,Store_C,Beauty,22,7.75,1,2,0,5,170.43
2024-05-22,Store_D,Electronics,8,146.87,0,2,0,5,1174.97
2024-05-22,Store_D,Groceries,17,12.47,0,2,0,5,211.96
2024-05-22,Store_D,Clothing,13,47.49,0,2,0,5,617.32
2024-05-22,Store_D,Home_Goods,16,66.03,0,2,0,5,1056.49
2024-05-22,Store_D,Toys,12,24.02,0,2,0,5,288.2
2024-05-22,Store_D,Beauty,11,13.82,0,2,0,5,152.04
2024-05-22,Store_E,Electronics,9,110.49,0,2,0,5,994.39
2024-05-22,Store_E,Groceries,36,9.69,0,2,0,5,348.78
2024-05-22,Store_E,Clothing,18,14.62,0,2,0,5,263.25
2024-05-22,Store_E,Home_Goods,9,87.61,0,2,0,5,788.48
2024-05-22,Store_E,Toys,8,19.79,0,2,0,5,158.28
2024-05-22,Store_E,Beauty,8,20.7,0,2,0,5,165.56
2024-05-23,Store_A,Electronics,11,96.95,0,3,0,5,1066.49
2024-05-23,Store_A,Groceries,64,19.74,1,3,0,5,1263.04
2024-05-23,Store_A,Clothing,28,31.58,1,3,0,5,884.22
2024-05-23,Store_A,Home_Goods,6,41.15,0,3,0,5,246.91
2024-05-23,Store_A,Toys,14,28.68,0,3,0,5,401.54
2024-05-23,Store_A,Beauty,13,25.94,0,3,0,5,337.17
2024-05-23,Store_B,Electronics,2,104.13,0,3,0,5,208.25
2024-05-23,Store_B,Groceries,35,13.91,0,3,0,5,486.9
2024-05-23,Store_B,Clothing,14,33.53,0,3,0,5,469.49
2024-05-23,Store_B,Home_Goods,8,64.28,0,3,0,5,514.23
2024-05-23,Store_B,Toys,8,20.82,0,3,0,5,166.56
2024-05-23,Store_B,Beauty,9,21.42,0,3,0,5,192.76
2024-05-23,Store_C,Electronics,9,130.1,0,3,0,5,1170.88
2024-05-23,Store_C,Groceries,49,12.42,0,3,0,5,608.46
2024-05-23,Store_C,Clothing,28,33.25,0,3,0,5,930.88
2024-05-23,Store_C,Home_Goods,22,48.72,0,3,0,5,1071.94
2024-05-23,Store_C,Toys,12,20.44,0,3,0,5,245.24
2024-05-23,Store_C,Beauty,12,20.1,0,3,0,5,241.19
2024-05-23,Store_D,Electronics,7,143.73,0,3,0,5,1006.12
2024-05-23,Store_D,Groceries,29,14.65,1,3,0,5,424.78
2024-05-23,Store_D,Clothing,16,22.42,0,3,0,5,358.76
2024-05-23,Store_D,Home_Goods,10,71.44,0,3,0,5,714.45
2024-05-23,Store_D,Toys,5,36.54,0,3,0,5,182.72
2024-05-23,Store_D,Beauty,7,19.57,0,3,0,5,136.98
2024-05-23,Store_E,Electronics,9,135.14,0,3,0,5,1216.29
2024-05-23,Store_E,Groceries,43,11.62,0,3,0,5,499.69
2024-05-23,Store_E,Clothing,8,41.98,0,3,0,5,335.86
2024-05-23,Store_E,Home_Goods,14,55.66,0,3,0,5,779.2
2024-05-23,Store_E,Toys,6,23.54,0,3,0,5,141.22
2024-05-23,Store_E,Beauty,13,15.84,0,3,0,5,205.92
2024-05-24,Store_A,Electronics,8,115.34,0,4,0,5,922.7
2024-05-24,Store_A,Groceries,41,16.78,0,4,0,5,688.16
2024-05-24,Store_A,Clothing,20,34.95,0,4,0,5,698.91
2024-05-24,Store_A,Home_Goods,14,35.22,0,4,0,5,493.13
2024-05-24,Store_A,Toys,13,22.03,1,4,0,5,286.45
2024-05-24,Store_A,Beauty,20,17.12,0,4,0,5,342.33
2024-05-24,Store_B,Electronics,8,155.82,0,4,0,5,1246.56
2024-05-24,Store_B,Groceries,26,22.15,0,4,0,5,575.98
2024-05-24,Store_B,Clothing,11,33.28,0,4,0,5,366.1
2024-05-24,Store_B,Home_Goods,14,48.11,0,4,0,5,673.61
2024-05-24,Store_B,Toys,9,22.39,0,4,0,5,201.55
2024-05-24,Store_B,Beauty,15,15.78,0,4,0,5,236.77
2024-05-24,Store_C,Electronics,10,148.0,0,4,0,5,1480.0
2024-05-24,Store_C,Groceries,41,13.24,0,4,0,5,542.64
2024-05-24,Store_C,Clothing,26,38.19,0,4,0,5,992.99
2024-05-24,Store_C,Home_Goods,14,43.45,0,4,0,5,608.23
2024-05-24,Store_C,Toys,9,14.65,0,4,0,5,131.86
2024-05-24,Store_C,Beauty,24,17.83,0,4,0,5,427.94
2024-05-24,Store_D,Electronics,11,106.63,1,4,0,5,1172.94
2024-05-24,Store_D,Groceries,37,13.94,0,4,0,5,515.87
2024-05-24,Store_D,Clothing,18,34.84,0,4,0,5,627.11
2024-05-24,Store_D,Home_Goods,7,53.92,0,4,0,5,377.43
2024-05-24,Store_D,Toys,6,17.71,0,4,0,5,106.27
2024-05-24,Store_D,Beauty,11,22.17,0,4,0,5,243.83
2024-05-24,Store_E,Electronics,9,173.39,0,4,0,5,1560.5
2024-05-24,Store_E,Groceries,40,13.49,0,4,0,5,539.4
2024-05-24,Store_E,Clothing,21,45.81,1,4,0,5,962.08
2024-05-24,Store_E,Home_Goods,14,83.55,0,4,0,5,1169.76
2024-05-24,Store_E,Toys,10,29.44,0,4,0,5,294.37
2024-05-24,Store_E,Beauty,14,12.1,0,4,0,5,169.35
2024-05-25,Store_A,Electronics,12,121.98,0,5,1,5,1463.71
2024-05-25,Store_A,Groceries,67,17.25,1,5,1,5,1155.66
2024-05-25,Store_A,Clothing,22,28.93,0,5,1,5,636.45
2024-05-25,Store_A,Home_Goods,14,63.64,0,5,1,5,890.91
2024-05-25,Store_A,Toys,10,35.84,0,5,1,5,358.45
2024-05-25,Store_A,Beauty,32,24.75,0,5,1,5,792.14
2024-05-25,Store_B,Electronics,6,135.59,0,5,1,5,813.51
2024-05-25,Store_B,Groceries,53,6.69,0,5,1,5,354.56
2024-05-25,Store_B,Clothing,17,29.95,0,5,1,5,509.15
2024-05-25,Store_B,Home_Goods,15,32.48,1,5,1,5,487.27
2024-05-25,Store_B,Toys,5,10.48,0,5,1,5,52.38
2024-05-25,Store_B,Beauty,20,24.18,0,5,1,5,483.52
2024-05-25,Store_C,Electronics,8,116.5,0,5,1,5,931.97
2024-05-25,Store_C,Groceries,71,17.17,0,5,1,5,1219.17
2024-05-25,Store_C,Clothing,27,26.92,0,5,1,5,726.84
2024-05-25,Store_C,Home_Goods,22,59.66,1,5,1,5,1312.62
2024-05-25,Store_C,Toys,22,15.9,1,5,1,5,349.87
2024-05-25,Store_C,Beauty,28,20.15,0,5,1,5,564.24
2024-05-25,Store_D,Electronics,9,86.51,1,5,1,5,778.62
2024-05-25,Store_D,Groceries,41,12.04,0,5,1,5,493.49
2024-05-25,Store_D,Clothing,22,31.94,0,5,1,5,702.76
2024-05-25,Store_D,Home_Goods,10,37.19,0,5,1,5,371.89
2024-05-25,Store_D,Toys,7,31.54,0,5,1,5,220.8
2024-05-25,Store_D,Beauty,11,23.44,0,5,1,5,257.89
2024-05-25,Store_E,Electronics,16,133.36,0,5,1,5,2133.83
2024-05-25,Store_E,Groceries,42,14.75,0,5,1,5,619.54
2024-05-25,Store_E,Clothing,18,30.22,0,5,1,5,544.03
2024-05-25,Store_E,Home_Goods,17,55.72,0,5,1,5,947.29
2024-05-25,Store_E,Toys,13,43.43,0,5,1,5,564.59
2024-05-25,Store_E,Beauty,16,23.23,0,5,1,5,371.75
2024-05-26,Store_A,Electronics,12,86.09,1,6,1,5,1033.08
2024-05-26,Store_A,Groceries,47,10.89,0,6,1,5,511.83
2024-05-26,Store_A,Clothing,22,24.43,0,6,1,5,537.39
2024-05-26,Store_A,Home_Goods,17,52.63,0,6,1,5,894.69
2024-05-26,Store_A,Toys,7,,0,6,1,5,188.32
2024-05-26,Store_A,Beauty,21,18.47,0,6,1,5,387.87
2024-05-26,Store_B,Electronics,5,118.99,0,6,1,5,594.96
2024-05-26,Store_B,Groceries,43,21.49,0,6,1,5,924.02
2024-05-26,Store_B,Clothing,24,20.97,0,6,1,5,503.16
2024-05-26,Store_B,Home_Goods,10,32.82,1,6,1,5,328.18
2024-05-26,Store_B,Toys,11,5.65,0,6,1,5,62.12
2024-05-26,Store_B,Beauty,21,20.49,0,6,1,5,430.29
2024-05-26,Store_C,Electronics,19,140.68,1,6,1,5,2672.86
2024-05-26,Store_C,Groceries,89,15.55,1,6,1,5,1383.61
2024-05-26,Store_C,Clothing,31,44.24,0,6,1,5,1371.43
2024-05-26,Store_C,Home_Goods,21,63.18,0,6,1,5,1326.87
2024-05-26,Store_C,Toys,10,20.61,0,6,1,5,206.15
2024-05-26,Store_C,Beauty,21,16.0,0,6,1,5,335.92
2024-05-26,Store_D,Electronics,6,92.21,0,6,1,5,553.24
2024-05-26,Store_D,Groceries,51,17.03,1,6,1,5,868.4
2024-05-26,Store_D,Clothing,17,38.63,0,6,1,5,656.71
2024-05-26,Store_D,Home_Goods,13,70.11,0,6,1,5,911.44
2024-05-26,Store_D,Toys,8,19.54,1,6,1,5,156.28
2024-05-26,Store_D,Beauty,15,10.41,0,6,1,5,156.12
2024-05-26,Store_E,Electronics,15,96.59,0,6,1,5,1448.86
2024-05-26,Store_E,Groceries,54,17.28,0,6,1,5,933.28
2024-05-26,Store_E,Clothing,22,36.91,0,6,1,5,812.05
2024-05-26,Store_E,Home_Goods,16,58.78,0,6,1,5,940.53
2024-05-26,Store_E,Toys,14,21.2,0,6,1,5,296.76
2024-05-26,Store_E,Beauty,12,4.04,0,6,1,5,48.51
2024-05-27,Store_A,Electronics,13,104.71,0,0,0,5,1361.22
2024-05-27,Store_A,Groceries,48,13.66,0,0,0,5,655.7
2024-05-27,Store_A,Clothing,24,27.4,1,0,0,5,657.66
2024-05-27,Store_A,Home_Goods,13,43.08,0,0,0,5,560.05
2024-05-27,Store_A,Toys,16,24.68,0,0,0,5,394.84
2024-05-27,Store_A,Beauty,20,19.81,0,0,0,5,396.21
2024-05-27,Store_B,Electronics,10,65.3,0,0,0,5,652.95
2024-05-27,Store_B,Groceries,32,8.75,0,0,0,5,279.93
2024-05-27,Store_B,Clothing,16,44.39,0,0,0,5,710.25
2024-05-27,Store_B,Home_Goods,5,46.12,0,0,0,5,230.59
2024-05-27,Store_B,Toys,8,24.75,0,0,0,5,197.99
2024-05-27,Store_B,Beauty,14,19.45,0,0,0,5,272.23
2024-05-27,Store_C,Electronics,8,104.02,0,0,0,5,832.16
2024-05-27,Store_C,Groceries,55,6.87,0,0,0,5,377.74
2024-05-27,Store_C,Clothing,26,44.53,1,0,0,5,1157.88
2024-05-27,Store_C,Home_Goods,16,39.49,0,0,0,5,631.82
2024-05-27,Store_C,Toys,19,12.26,0,0,0,5,232.9
2024-05-27,Store_C,Beauty,21,14.5,0,0,0,5,304.41
2024-05-27,Store_D,Electronics,7,78.63,0,0,0,5,550.43
2024-05-27,Store_D,Groceries,35,16.78,0,0,0,5,587.39
2024-05-27,Store_D,Clothing,10,38.04,0,0,0,5,380.35
2024-05-27,Store_D,Home_Goods,13,47.78,0,0,0,5,621.1
2024-05-27,Store_D,Toys,11,24.29,0,0,0,5,267.22
2024-05-27,Store_D,Beauty,16,24.89,1,0,0,5,398.19
2024-05-27,Store_E,Electronics,8,93.86,0,0,0,5,750.91
2024-05-27,Store_E,Groceries,44,11.99,0,0,0,5,527.67
2024-05-27,Store_E,Clothing,15,25.68,0,0,0,5,385.18
2024-05-27,Store_E,Home_Goods,16,73.26,0,0,0,5,1172.12
2024-05-27,Store_E,Toys,8,12.89,0,0,0,5,103.13
2024-05-27,Store_E,Beauty,6,21.51,0,0,0,5,129.09
2024-05-28,Store_A,Electronics,10,78.33,0,1,0,5,783.35
2024-05-28,Store_A,Groceries,38,19.38,0,1,0,5,736.29
2024-05-28,Store_A,Clothing,34,25.72,1,1,0,5,874.31
2024-05-28,Store_A,Home_Goods,18,57.94,0,1,0,5,1042.98
2024-05-28,Store_A,Toys,11,28.13,0,1,0,5,309.39
2024-05-28,Store_A,Beauty,11,11.4,0,1,0,5,125.44
2024-05-28,Store_B,Electronics,6,106.55,0,1,0,5,639.27
2024-05-28,Store_B,Groceries,49,19.49,0,1,0,5,955.08
2024-05-28,Store_B,Clothing,18,46.55,0,1,0,5,837.83
2024-05-28,Store_B,Home_Goods,8,51.29,0,1,0,5,410.35
2024-05-28,Store_B,Toys,4,22.57,0,1,0,5,90.29
2024-05-28,Store_B,Beauty,12,7.3,0,1,0,5,87.65
2024-05-28,Store_C,Electronics,8,64.61,0,1,0,5,516.91
2024-05-28,Store_C,Groceries,58,6.33,0,1,0,5,367.04
2024-05-28,Store_C,Clothing,25,17.42,0,1,0,5,435.45
2024-05-28,Store_C,Home_Goods,15,48.88,0,1,0,5,733.27
2024-05-28,Store_C,Toys,20,21.24,1,1,0,5,424.76
2024-05-28,Store_C,Beauty,16,13.19,0,1,0,5,210.98
2024-05-28,Store_D,Electronics,5,147.95,0,1,0,5,739.77
2024-05-28,Store_D,Groceries,22,17.31,0,1,0,5,380.91
2024-05-28,Store_D,Clothing,8,48.79,0,1,0,5,390.33
2024-05-28,Store_D,Home_Goods,7,48.22,0,1,0,5,337.55
2024-05-28,Store_D,Toys,5,19.55,0,1,0,5,97.76
2024-05-28,Store_D,Beauty,8,24.92,0,1,0,5,199.35
2024-05-28,Store_E,Electronics,5,75.26,0,1,0,5,376.3
2024-05-28,Store_E,Groceries,32,15.3,0,1,0,5,489.58
2024-05-28,Store_E,Clothing,10,24.6,0,1,0,5,245.97
2024-05-28,Store_E,Home_Goods,13,43.13,0,1,0,5,560.71
2024-05-28,Store_E,Toys,8,8.61,0,1,0,5,68.85
2024-05-28,Store_E,Beauty,19,32.79,0,1,0,5,623.03
2024-05-29,Store_A,Electronics,9,138.12,0,2,0,5,1243.05
2024-05-29,Store_A,Groceries,43,26.05,0,2,0,5,1120.01
2024-05-29,Store_A,Clothing,16,29.53,0,2,0,5,472.42
2024-05-29,Store_A,Home_Goods,11,24.99,0,2,0,5,274.84
2024-05-29,Store_A,Toys,8,22.08,0,2,0,5,176.61
2024-05-29,Store_A,Beauty,14,7.11,0,2,0,5,99.58
2024-05-29,Store_B,Electronics,5,98.29,0,2,0,5,491.47
2024-05-29,Store_B,Groceries,33,25.09,0,2,0,5,828.07
2024-05-29,Store_B,Clothing,33,37.5,1,2,0,5,1237.43
2024-05-29,Store_B,Home_Goods,13,29.94,0,2,0,5,389.17
2024-05-29,Store_B,Toys,8,21.95,0,2,0,5,175.64
2024-05-29,Store_B,Beauty,17,19.57,0,2,0,5,332.61
2024-05-29,Store_C,Electronics,11,106.59,0,2,0,5,1172.46
2024-05-29,Store_C,Groceries,52,22.77,0,2,0,5,1184.26
2024-05-29,Store_C,Clothing,22,26.26,0,2,0,5,577.77
2024-05-29,Store_C,Home_Goods,21,49.34,0,2,0,5,1036.23
2024-05-29,Store_C,Toys,8,40.52,0,2,0,5,324.18
2024-05-29,Store_C,Beauty,18,20.38,0,2,0,5,366.86
2024-05-29,Store_D,Electronics,6,132.37,0,2,0,5,794.25
2024-05-29,Store_D,Groceries,28,14.2,0,2,0,5,397.46
2024-05-29,Store_D,Clothing,9,30.72,0,2,0,5,276.51
2024-05-29,Store_D,Home_Goods,6,49.22,0,2,0,5,295.31
2024-05-29,Store_D,Toys,4,15.51,0,2,0,5,62.06
2024-05-29,Store_D,Beauty,12,11.89,0,2,0,5,142.65
2024-05-29,Store_E,Electronics,4,109.16,0,2,0,5,436.63
2024-05-29,Store_E,Groceries,42,15.62,1,2,0,5,655.88
2024-05-29,Store_E,Clothing,13,53.86,0,2,0,5,700.14
2024-05-29,Store_E,Home_Goods,10,27.45,0,2,0,5,274.45
2024-05-29,Store_E,Toys,15,30.5,0,2,0,5,457.53
2024-05-29,Store_E,Beauty,17,16.45,0,2,0,5,279.65
2024-05-30,Store_A,Electronics,10,66.69,0,3,0,5,666.87
2024-05-30,Store_A,Groceries,36,21.94,0,3,0,5,789.66
2024-05-30,Store_A,Clothing,26,11.52,0,3,0,5,299.41
2024-05-30,Store_A,Home_Goods,15,37.66,0,3,0,5,564.96
2024-05-30,Store_A,Toys,10,24.87,0,3,0,5,248.67
2024-05-30,Store_A,Beauty,15,24.96,0,3,0,5,374.33
2024-05-30,Store_B,Electronics,4,71.37,0,3,0,5,285.48
2024-05-30,Store_B,Groceries,34,20.11,0,3,0,5,683.68
2024-05-30,Store_B,Clothing,29,33.34,1,3,0,5,966.83
2024-05-30,Store_B,Home_Goods,6,54.01,0,3,0,5,324.05
2024-05-30,Store_B,Toys,8,32.96,0,3,0,5,263.66
2024-05-30,Store_B,Beauty,9,15.42,0,3,0,5,138.75
2024-05-30,Store_C,Electronics,10,148.32,0,3,0,5,1483.25
2024-05-30,Store_C,Groceries,67,7.4,1,3,0,5,495.47
2024-05-30,Store_C,Clothing,25,35.56,0,3,0,5,888.94
2024-05-30,Store_C,Home_Goods,12,40.69,0,3,0,5,488.32
2024-05-30,Store_C,Toys,9,24.83,0,3,0,5,223.45
2024-05-30,Store_C,Beauty,29,28.64,0,3,0,5,830.42
2024-05-30,Store_D,Electronics,5,141.82,0,3,0,5,709.11
2024-05-30,Store_D,Groceries,20,19.8,0,3,0,5,395.98
2024-05-30,Store_D,Clothing,7,46.49,0,3,0,5,325.4
2024-05-30,Store_D,Home_Goods,9,43.35,0,3,0,5,390.15
2024-05-30,Store_D,Toys,7,14.69,0,3,0,5,102.85
2024-05-30,Store_D,Beauty,11,21.21,0,3,0,5,233.33
2024-05-30,Store_E,Electronics,3,94.34,0,3,0,5,283.01
2024-05-30,Store_E,Groceries,47,18.09,0,3,0,5,850.17
2024-05-30,Store_E,Clothing,12,42.42,0,3,0,5,509.06
2024-05-30,Store_E,Home_Goods,13,76.23,0,3,0,5,990.93
2024-05-30,Store_E,Toys,17,35.76,1,3,0,5,607.89
2024-05-30,Store_E,Beauty,17,17.07,0,3,0,5,290.19
2024-05-31,Store_A,Electronics,10,111.98,0,4,0,5,1119.84
2024-05-31,Store_A,Groceries,61,11.5,0,4,0,5,701.51
2024-05-31,Store_A,Clothing,21,48.74,0,4,0,5,1023.61
2024-05-31,Store_A,Home_Goods,19,57.89,0,4,0,5,1099.94
2024-05-31,Store_A,Toys,14,9.64,1,4,0,5,134.97
2024-05-31,Store_A,Beauty,15,36.46,0,4,0,5,546.85
2024-05-31,Store_B,Electronics,11,126.23,1,4,0,5,1388.55
2024-05-31,Store_B,Groceries,34,16.61,0,4,0,5,564.75
2024-05-31,Store_B,Clothing,21,33.86,0,4,0,5,711.1
2024-05-31,Store_B,Home_Goods,11,56.07,0,4,0,5,616.8
2024-05-31,Store_B,Toys,11,28.32,0,4,0,5,311.51
2024-05-31,Store_B,Beauty,14,19.5,0,4,0,5,272.97
2024-05-31,Store_C,Electronics,13,120.02,0,4,0,5,1560.22
2024-05-31,Store_C,Groceries,44,16.7,0,4,0,5,734.77
2024-05-31,Store_C,Clothing,22,25.6,0,4,0,5,563.13
2024-05-31,Store_C,Home_Goods,19,61.61,0,4,0,5,1170.65
2024-05-31,Store_C,Toys,11,22.57,0,4,0,5,248.24
2024-05-31,Store_C,Beauty,11,14.42,0,4,0,5,158.66
2024-05-31,Store_D,Electronics,5,126.45,0,4,0,5,632.26
2024-05-31,Store_D,Groceries,32,7.88,0,4,0,5,252.16
2024-05-31,Store_D,Clothing,15,27.01,0,4,0,5,405.13
2024-05-31,Store_D,Home_Goods,4,60.29,0,4,0,5,241.16
2024-05-31,Store_D,Toys,8,22.0,0,4,0,5,176.03
2024-05-31,Store_D,Beauty,8,17.21,0,4,0,5,137.68
2024-05-31,Store_E,Electronics,7,79.64,0,4,0,5,557.5
2024-05-31,Store_E,Groceries,31,23.08,0,4,0,5,715.55
2024-05-31,Store_E,Clothing,14,34.62,0,4,0,5,484.7
2024-05-31,Store_E,Home_Goods,11,30.45,0,4,0,5,334.92
2024-05-31,Store_E,Toys,8,17.56,0,4,0,5,140.48
2024-05-31,Store_E,Beauty,9,12.65,0,4,0,5,113.85
2024-06-01,Store_A,Electronics,14,67.98,1,5,1,6,951.77
2024-06-01,Store_A,Groceries,71,17.82,0,5,1,6,1265.03
2024-06-01,Store_A,Clothing,30,22.15,0,5,1,6,664.51
2024-06-01,Store_A,Home_Goods,25,46.2,0,5,1,6,1155.09
2024-06-01,Store_A,Toys,14,35.74,0,5,1,6,500.36
2024-06-01,Store_A,Beauty,19,27.03,0,5,1,6,513.49
2024-06-01,Store_B,Electronics,10,141.24,0,5,1,6,1412.43
2024-06-01,Store_B,Groceries,49,19.07,0,5,1,6,934.39
2024-06-01,Store_B,Clothing,26,39.87,0,5,1,6,1036.62
2024-06-01,Store_B,Home_Goods,17,65.11,0,5,1,6,1106.86
2024-06-01,Store_B,Toys,12,28.45,0,5,1,6,341.36
2024-06-01,Store_B,Beauty,22,11.15,0,5,1,6,245.21
2024-06-01,Store_C,Electronics,9,100.86,0,5,1,6,907.72
2024-06-01,Store_C,Groceries,75,21.48,0,5,1,6,1610.7
2024-06-01,Store_C,Clothing,41,25.18,1,5,1,6,1032.33
2024-06-01,Store_C,Home_Goods,24,55.35,0,5,1,6,1328.44
2024-06-01,Store_C,Toys,21,23.43,0,5,1,6,491.99
2024-06-01,Store_C,Beauty,31,24.53,0,5,1,6,760.37
2024-06-01,Store_D,Electronics,9,93.19,0,5,1,6,838.69
2024-06-01,Store_D,Groceries,46,9.21,0,5,1,6,423.51
2024-06-01,Store_D,Clothing,24,25.04,0,5,1,6,600.89
2024-06-01,Store_D,Home_Goods,13,58.97,0,5,1,6,766.64
2024-06-01,Store_D,Toys,9,37.42,0,5,1,6,336.76
2024-06-01,Store_D,Beauty,11,15.64,0,5,1,6,172.09
2024-06-01,Store_E,Electronics,13,135.8,0,5,1,6,1765.44
2024-06-01,Store_E,Groceries,61,24.61,0,5,1,6,1501.28
2024-06-01,Store_E,Clothing,24,57.05,0,5,1,6,1369.24
2024-06-01,Store_E,Home_Goods,17,58.58,0,5,1,6,995.79
2024-06-01,Store_E,Toys,17,16.17,1,5,1,6,274.95
2024-06-01,Store_E,Beauty,18,6.48,0,5,1,6,116.59
2024-06-02,Store_A,Electronics,12,162.02,0,6,1,6,1944.23
2024-06-02,Store_A,Groceries,70,16.1,0,6,1,6,1126.91
2024-06-02,Store_A,Clothing,39,32.38,0,6,1,6,1262.73
2024-06-02,Store_A,Home_Goods,20,38.01,0,6,1,6,760.11
2024-06-02,Store_A,Toys,16,22.4,0,6,1,6,358.32
2024-06-02,Store_A,Beauty,25,16.37,0,6,1,6,409.15
2024-06-02,Store_B,Electronics,11,168.31,0,6,1,6,1851.46
2024-06-02,Store_B,Groceries,57,19.07,0,6,1,6,1086.9
2024-06-02,Store_B,Clothing,40,37.99,1,6,1,6,1519.72
2024-06-02,Store_B,Home_Goods,22,70.72,0,6,1,6,1555.87
2024-06-02,Store_B,Toys,14,26.21,0,6,1,6,366.88
2024-06-02,Store_B,Beauty,26,15.81,0,6,1,6,411.19
2024-06-02,Store_C,Electronics,16,118.04,1,6,1,6,1888.67
2024-06-02,Store_C,Groceries,72,17.76,0,6,1,6,1278.57
2024-06-02,Store_C,Clothing,25,45.26,0,6,1,6,1131.45
2024-06-02,Store_C,Home_Goods,27,73.57,0,6,1,6,1986.31
2024-06-02,Store_C,Toys,14,16.54,0,6,1,6,231.5
2024-06-02,Store_C,Beauty,31,16.74,0,6,1,6,518.83
2024-06-02,Store_D,Electronics,5,85.53,0,6,1,6,427.67
2024-06-02,Store_D,Groceries,41,17.51,0,6,1,6,717.77
2024-06-02,Store_D,Clothing,22,43.15,0,6,1,6,949.3
2024-06-02,Store_D,Home_Goods,10,41.85,0,6,1,6,418.46
2024-06-02,Store_D,Toys,8,18.0,0,6,1,6,144.0
2024-06-02,Store_D,Beauty,17,,0,6,1,6,410.15
2024-06-02,Store_E,Electronics,12,145.92,0,6,1,6,1751.03
2024-06-02,Store_E,Groceries,61,2.87,0,6,1,6,175.23
2024-06-02,Store_E,Clothing,18,23.24,0,6,1,6,418.32
2024-06-02,Store_E,Home_Goods,7,44.69,0,6,1,6,312.81
2024-06-02,Store_E,Toys,16,20.69,0,6,1,6,330.98
2024-06-02,Store_E,Beauty,26,23.04,0,6,1,6,598.98
2024-06-03,Store_A,Electronics,9,111.58,0,0,0,6,1004.23
2024-06-03,Store_A,Groceries,64,2.68,0,0,0,6,171.62
2024-06-03,Store_A,Clothing,27,33.68,0,0,0,6,909.44
2024-06-03,Store_A,Home_Goods,13,54.99,0,0,0,6,714.84
2024-06-03,Store_A,Toys,11,21.57,0,0,0,6,237.22
2024-06-03,Store_A,Beauty,16,25.45,0,0,0,6,407.2
2024-06-03,Store_B,Electronics,10,165.16,0,0,0,6,1651.6
2024-06-03,Store_B,Groceries,50,14.68,0,0,0,6,734.04
2024-06-03,Store_B,Clothing,19,30.64,0,0,0,6,582.21
2024-06-03,Store_B,Home_Goods,15,66.03,1,0,0,6,990.41
2024-06-03,Store_B,Toys,6,20.47,0,0,0,6,122.84
2024-06-03,Store_B,Beauty,20,17.82,0,0,0,6,356.4
2024-06-03,Store_C,Electronics,19,116.81,0,0,0,6,2219.39
2024-06-03,Store_C,Groceries,53,16.03,0,0,0,6,849.74
2024-06-03,Store_C,Clothing,29,30.08,0,0,0,6,872.34
2024-06-03,Store_C,Home_Goods,24,35.8,0,0,0,6,859.17
2024-06-03,Store_C,Toys,15,25.33,0,0,0,6,379.97
2024-06-03,Store_C,Beauty,29,24.74,0,0,0,6,717.54
2024-06-03,Store_D,Electronics,3,139.54,0,0,0,6,418.61
2024-06-03,Store_D,Groceries,36,14.7,0,0,0,6,529.34
2024-06-03,Store_D,Clothing,13,28.39,0,0,0,6,369.06
2024-06-03,Store_D,Home_Goods,7,71.11,0,0,0,6,497.76
2024-06-03,Store_D,Toys,5,24.37,0,0,0,6,121.87
2024-06-03,Store_D,Beauty,14,13.77,0,0,0,6,192.75
2024-06-03,Store_E,Electronics,11,93.97,0,0,0,6,1033.64
2024-06-03,Store_E,Groceries,42,13.29,0,0,0,6,558.05
2024-06-03,Store_E,Clothing,17,28.97,1,0,0,6,492.45
2024-06-03,Store_E,Home_Goods,9,51.77,0,0,0,6,465.97
2024-06-03,Store_E,Toys,15,20.03,1,0,0,6,300.46
2024-06-03,Store_E,Beauty,18,15.05,0,0,0,6,270.83
2024-06-04,Store_A,Electronics,17,155.51,1,1,0,6,2643.7
2024-06-04,Store_A,Groceries,52,8.17,0,1,0,6,424.93
2024-06-04,Store_A,Clothing,21,35.04,0,1,0,6,735.81
2024-06-04,Store_A,Home_Goods,18,33.76,0,1,0,6,607.71
2024-06-04,Store_A,Toys,23,19.47,1,1,0,6,447.87
2024-06-04,Store_A,Beauty,17,19.37,0,1,0,6,329.21
2024-06-04,Store_B,Electronics,20,78.17,1,1,0,6,1563.44
2024-06-04,Store_B,Groceries,50,18.62,0,1,0,6,931.21
2024-06-04,Store_B,Clothing,16,34.74,0,1,0,6,555.82
